Date,CCL,CCL_kalman,CCL_lastweek,CCL_kalman_lastweek,hkbonds_change,fed_change,HSI_change,DJIA_change,USDI_change,unemployment,nt_sq_price_value,kl_sq_price_value,hk_sq_price_value,pred_CCL
2014-09-07,126.14,130.3718370564832,126.94,130.0453838242629,-1.3525081321691501,-9.5238095238095,-0.559482067422179,0.8320842127244932,0.0,0.031,6462.102751235586,8608.084458333333,10247.058186813194,128.41784230108613
2014-08-31,126.94,130.0453838242629,126.2,129.67959198802555,-2.209944751381232,0.0,1.0988927673170723,1.9473117957654829,0.0,0.031,6506.028741721854,8251.191234042553,10052.977912087914,128.17210335968116
2014-08-24,126.2,129.67959198802555,125.31,129.26393489111294,-1.5818091942659374,0.0,1.1673710239553214,0.9646431639715569,0.0,0.031,6400.148695652173,8448.356360153251,10196.771218274109,127.60090881449571
2014-08-17,125.31,129.26393489111294,125.66,128.92111086580184,-1.9525029426019413,1.6129032258064502,-0.4380592677022843,-1.7504583037673327,0.0,0.031,6361.323884007025,8557.853011152407,9971.072800000002,127.22069431706672
2014-08-10,125.66,128.92111086580184,124.0,128.4529905786744,2.3793771560890464,-3.124999999999989,3.0059089380355175,-1.7170070197705445,0.7499497273447675,0.031,6420.705343999994,8904.717727272726,10239.067833333334,126.91214677761393
2014-08-03,124.0,128.4529905786744,123.54,127.98564273322634,-1.7150288547508885,1.5873015873015817,1.8695275936172484,-0.04103720848954717,0.0,0.031,6335.163795620431,8222.455769230768,9635.230059171598,126.33270813577971
2014-07-27,123.54,127.98564273322634,123.2,127.53040884163991,-2.8790851884430535,-1.5625,0.49238071765287383,0.6558143902503089,0.0,0.031,6376.924259818736,8291.060656934313,10164.459360465116,126.00269607387182
2014-07-20,123.2,127.53040884163991,123.36,127.13369902598548,-0.42670739102118604,-1.538461538461544,-0.46205563231161983,-0.010193069839048441,0.0,0.032,6387.433319946455,8326.751428571422,10235.8983919598,125.66660584360086
2014-07-13,123.36,127.13369902598548,123.35,126.77377495137117,0.9201967317150617,-7.142857142857151,2.0015177674467255,0.5492012861012308,-0.252498436633497,0.032,6367.186599999994,7934.6563636363635,9831.049567901237,125.30587049311069
2014-07-06,123.35,126.77377495137117,121.19,126.24261879480996,-1.2146383512263936,0.0,-0.9274370373510754,-0.05190450944567715,0.0,0.032,6142.847276119405,8436.124020618554,9942.349797297298,124.4091009426675
2014-06-29,121.19,126.24261879480996,121.16,125.75913507853768,-0.4213811939133727,6.060606060606055,-0.1178468522832321,0.14461774359746382,0.0,0.032,6221.648873483531,8097.0646874999975,9276.522929292934,124.1231679982887
2014-06-22,121.16,125.75913507853768,119.89,125.2008340621457,3.866104717134067,3.125,0.48035202161738066,0.33221591973862097,0.0,0.033,6093.858634969328,7930.936040816329,9467.668508287294,123.38298567711072
2014-06-15,119.89,125.2008340621457,119.23,124.63285893787332,4.181443577532318,6.666666666666643,0.47789871853585186,0.6692002073657388,0.0,0.033,6095.019541484709,7737.407089947087,9437.507721518985,122.87578004715273
