Date,neg,neutral,pos
2017-05-07,0.666682132712712,0.8730778943278938,0.333317867287288
2017-05-14,0.39559921699463096,0.8751096826141177,0.604400783005369
2017-05-21,0.3486674756337668,0.8682371096582887,0.6513325243662332
2017-05-28,0.1078572817001493,0.8852520763187425,0.8921427182998507
2017-06-04,0.2646755459524741,0.8809950588128324,0.7353244540475259
2017-06-11,0.3791088117492545,0.8906426236136381,0.6208911882507455
2017-06-18,0.5701904849728128,0.8892764196698127,0.4298095150271872
2017-06-25,0.3616191045880145,0.8664832753764357,0.6383808954119855
2017-07-02,0.21194271452234287,0.868978083108518,0.7880572854776571
2017-07-09,0.4748723911853032,0.8733944845317033,0.5251276088146968
2017-07-16,0.5321790060788649,0.8748679097296161,0.4678209939211351
2017-07-23,0.32814302482129376,0.8612650312630707,0.6718569751787062
2017-07-30,0.5288925766021133,0.8775228475228444,0.4711074233978866
2017-08-06,0.32541131816436875,0.8719994058159809,0.6745886818356313
2017-08-13,0.36628217285694575,0.8719696969696923,0.6337178271430542
2017-08-20,0.1465170663230595,0.8741674036835302,0.8534829336769405
2017-08-27,0.38802216445486026,0.8855466428968128,0.6119778355451397
2017-09-03,0.1351725850219303,0.90476430975496,0.8648274149780697
2017-09-10,0.37492968596438414,0.8854641654593151,0.6250703140356159
2017-09-17,0.17833857818261567,0.9033573828170336,0.8216614218173843
2017-09-24,0.17368406325069852,0.8491024455866474,0.8263159367493015
2017-10-01,0.5016083159106747,0.8897201697925984,0.4983916840893253
2017-10-08,0.2889852549541866,0.8685858585858587,0.7110147450458134
2017-10-15,0.4842758035004313,0.8901594561971918,0.5157241964995687
2017-10-22,0.4821751764837557,0.8793640054942521,0.5178248235162443
2017-10-29,0.10801051598104006,0.8693513010972342,0.8919894840189599
2017-11-05,0.3861933590158568,0.8695265108772698,0.6138066409841432
2017-11-12,0.4578307543321816,0.8542220428661106,0.5421692456678184
2017-11-19,0.2713581174160653,0.8713459152931905,0.7286418825839347
2017-11-26,0.30396101330840986,0.8708847129286846,0.6960389866915901
2017-12-03,0.2427354544818903,0.8715356362286187,0.7572645455181097
2017-12-10,0.4804061097280046,0.8788050964187327,0.5195938902719954
2017-12-17,0.2896953352696533,0.8656452554719429,0.7103046647303467
2017-12-24,0.6015496157583873,0.8783639424536349,0.3984503842416128
2017-12-31,0.5443298381772912,0.8800172931125131,0.4556701618227088
2018-01-07,0.368905995370856,0.8813829107399871,0.6310940046291441
2018-01-14,0.4939918713702301,0.8910260942760941,0.5060081286297701
2018-01-21,0.14199069813103593,0.8760920897284511,0.8580093018689641
2018-01-28,0.3631761076980131,0.8846908847511227,0.6368238923019869
2018-02-04,0.4532445617314206,0.8732626720721447,0.5467554382685794
2018-02-11,0.43106928821656576,0.8444805194805166,0.5689307117834342
2018-02-18,0.36653536505525264,0.8630570409982176,0.6334646349447474
2018-02-25,0.2995183464663165,0.8656915910408071,0.7004816535336835
2018-03-04,0.4757519487661434,0.8761398351931841,0.5242480512338565
2018-03-11,0.12037425986884588,0.8607655493054772,0.8796257401311541
2018-03-18,0.4169330321171341,0.8662254260178125,0.5830669678828659
2018-03-25,0.6240007670503106,0.8949384469696969,0.3759992329496894
2018-04-01,0.5264389888731065,0.88783736839292,0.4735610111268935
2018-04-08,0.5251459635517426,0.8985862470862358,0.4748540364482574
2018-04-15,0.4824415825860137,0.8792158598694447,0.5175584174139863
2018-04-22,0.5252916541631837,0.8674579120857299,0.4747083458368163
2018-04-29,0.4432587245144299,0.8634370635782979,0.5567412754855701
